EEG,Label
6.618400646346635,AW
17.855788675268155,AW
2.259709239408638,AW
-4.157798230278146,AW
-4.576206868191758,AW
-3.2228499165121844,AW
2.233007125998336,AW
16.377229989165734,AW
-0.7807983932761458,AW
-1.966458781326839,AW
0.12347728799104729,AW
12.374306196964099,AW
17.636399906386423,AW
3.5507731185859632,AW
3.060006986598599,AW
11.162587677009254,AW
16.251166552388813,AW
7.039044852740574,AW
11.388587150941369,AW
-18.60450220264909,AW
-4.75010105912283,AW
-7.01790235526196,AW
-17.264402976753683,AW
-25.73498713611292,AW
-23.499969792509383,AW
-11.067610629779786,AW
3.3760437835529125,AW
0.07303035713901807,AW
-21.01843713047949,AW
-21.088092449147798,AW
-24.476736889786,AW
-13.741130655359871,AW
-1.1514177345940908,AW
4.883389160361636,AW
-0.8650361222663854,AW
-8.45863759576321,AW
1.0177213904387745,AW
-11.640132473101751,AW
7.864941542382957,AW
3.5140639863398384,AW
-1.7311826322546917,AW
6.044995918199773,AW
-0.16635376421850623,AW
0.8712508672508221,AW
0.6625068622752908,AW
-7.0973624738147105,AW
-7.3027919731489765,AW
9.079199631464043,AW
12.221156528855992,AW
-5.824973573097764,AW
0.32910163111503277,AW
-8.192454237281737,AW
0.2584050282326853,AW
-9.598227739638308,AW
-4.441654529706879,AW
5.894685398782692,AW
8.394295819315019,AW
-6.0225399131140245,AW
-2.2620282713686795,AW
-7.548654303524075,AW
5.6453546399778,AW
-0.3327731244215091,AW
6.538542359149176,AW
-0.7513314240190099,AW
6.843407135816059,AW
1.6171746620766259,AW
0.6613363323016861,AW
-8.33481903705478,AW
11.865330998861287,AW
11.640524833081624,AW
7.0026184143143055,AW
7.438463504899719,AW
3.5063925207710795,AW
12.88926843748789,AW
7.15395279975084,AW
-1.085603915554711,AW
-0.40431531465647197,AW
10.247004993143435,AW
4.801474026242353,AW
2.33179935587944,AW
0.0008936865394240101,AW
-10.693474678736136,AW
3.4702714860668653,AW
-2.228158392405243,AW
-6.269263832747917,AW
2.688361387176009,AW
0.19364004938800505,AW
-4.9554683834134785,AW
-4.562951576032033,AW
-3.3780597566605692,AW
-11.331905379087793,AW
7.930921768756942,AW
3.3731386762043325,AW
10.084865678587198,AW
6.949919728532162,AW
3.905614008963731,AW
-3.755587948446533,AW
-8.542823968382741,AW
3.269064643584459,AW
7.87014781667059,AW
5.243524959642266,AW
4.094164697212194,AW
22.181671842269694,AW
12.159717678288398,AW
4.073912625301452,AW
1.4684578886348556,AW
7.950472671698056,AW
-9.290177176585486,AW
-12.6084920134063,AW
-19.832671771058,AW
-9.546304873064114,AW
3.4228968770289523,AW
-2.9939477263860512,AW
-6.262597137752982,AW
-0.10901925417788938,AW
-6.5881808326766045,AW
2.8446741480394895,AW
-0.08655635915237525,AW
-5.295770517511607,AW
-7.695507979139812,AW
2.9998027895232364,AW
-3.4715861741440186,AW
1.0426449835499128,AW
3.9750474026803966,AW
5.006608004591104,AW
3.0341643302286156,AW
-5.0655001845365035,AW
-5.276861588772258,AW
-1.1432152042832886,AW
0.5294565524164607,AW
-3.836675727278994,AW
-1.7539260710268172,AW
2.2170493411097905,AW
-7.545624256906695,AW
-9.285068026618356,AW
11.378514968611096,AW
-1.5032576442849694,AW
-11.453618825015488,AW
2.186105250191649,AW
12.465202409896659,AW
10.432608210236635,AW
-10.555129646690762,AW
-3.978000179221409,AW
-6.249436192682655,AW
-9.666081975667494,AW
-2.009981167188915,AW
2.947621203887227,AW
10.49184245969117,AW
4.009964454627587,AW
-15.162025593607597,AW
-5.441991912140405,AW
-3.2033345685028585,AW
7.273974511929464,AW
1.2026460433875974,AW
7.787279174542806,AW
-7.876708712616074,AW
-9.9543663319781,AW
-4.172200885095854,AW
-13.418135896644646,AW
-5.239782668549379,AW
-4.840614103637558,AW
-2.92402766251257,AW
0.2642130671880638,AW
9.944243646231897,AW
4.759723741258123,AW
4.433077281935963,AW
5.466636995302608,AW
-2.6114738986748276,AW
-9.307024075051173,AW
5.675918191874889,AW
5.267839497271986,AW
1.7167011052344514,AW
14.274236534530562,AW
11.289016748236854,AW
-1.8910598808437378,AW
-6.805706548211351,AW
6.190488094026737,AW
11.257231245901812,AW
-2.2011413218772233,AW
-2.960558153938779,AW
12.786269961528571,AW
11.47665998793234,AW
-0.2940067248199405,AW
9.039026793727183,AW
4.46117156257102,AW
2.430618169125232,AW
9.69446069095943,AW
13.731069435187504,AW
2.626393202307993,AW
5.733703042518371,AW
7.5056356196422005,AW
17.826882424965948,AW
19.969058335361407,AW
22.890062495987603,AW
10.561828117764511,AW
12.632920585833228,AW
12.561124541755902,AW
-6.324268047672604,AW
-11.36402358885239,AW
-18.770531585737082,AW
-44.74806980687107,AW
-36.156376792976936,AW
-23.2893992110818,AW
-14.28624372062265,AW
-4.9706122730357905,AW
-17.30102942078942,AW
-14.015005325806463,AW
-13.279689413242266,AW
-12.247566527353257,AW
0.22425506098501558,AW
2.537141845432945,AW
-8.243697930232255,AW
-5.925558858092984,AW
5.396160245818267,AW
3.4768672768177886,AW
0.08125513686995589,AW
-1.1548803351778503,AW
-0.6383306121747196,AW
-2.9520933180363578,AW
8.040343623019107,AW
4.573201390701534,AW
5.344314193466225,AW
0.802103804603771,AW
4.558497752202932,AW
1.1183959149251734,AW
5.596030955203357,AW
-4.386527597987296,AW
-5.618034851778084,AW
7.119767332119597,AW
13.888000305712527,AW
0.40258257027927513,AW
-12.033085255401655,AW
-6.199307715348326,AW
8.755697997219677,AW
0.8653200113764239,AW
-2.1190324777575125,AW
-3.174760499868025,AW
3.9413004513271,AW
4.0489743681829715,AW
2.6240552243981092,AW
2.5759239917895673,AW
-10.829296475924037,AW
-9.286680915256465,AW
2.4334486923269765,AW
8.59051405250712,AW
-0.6209044538491852,AW
0.15904013292851005,AW
6.662952287099065,AW
9.972743826765324,AW
7.997447377969025,AW
8.435001988653516,AW
-1.9349029188369382,AW
5.378590496624133,AW
-0.39608754424089376,AW
-3.2578295055453275,AW
-4.036253596744386,AW
3.4622974643669657,AW
-2.839350297316267,AW
17.16339099412513,AW
3.1061814364954614,AW
1.606445656922979,AW
6.31943338699447,AW
-1.4990738182310857,AW
-0.3259432478466575,AW
-4.055432824719583,AW
-2.3906860047671508,AW
0.7558064059385492,AW
-3.6463290295545656,AW
-5.958853678415494,AW
4.010360108105955,AW
-9.305966880327022,AW
-6.5951121770844745,AW
-0.6214137254833426,AW
5.970825807061985,AW
-9.090860336785337,AW
-7.700325864854448,AW
7.987946312850553,AW
4.3712829311252435,AW
2.2601728072325535,AW
4.536027929802556,AW
-1.2460296634134118,AW
7.640591908095334,AW
5.3375008132076,AW
-2.9079570498872975,AW
3.6969122556780265,AW
-2.5194037366106397,AW
-3.5993649495705378,AW
-2.008910497945612,AW
2.014689663575993,AW
-8.030893144333962,AW
-4.7040889352374915,AW
-5.909435554662614,AW
-0.03811220113306035,AW
-2.660556606158554,AW
-0.17241422236858206,AW
-1.244577129743032,AW
-6.077444165208609,AW
-11.258533731089704,AW
-3.5218759985931056,AW
-6.457605830672401,AW
10.67963473777467,AW
9.214539921490669,AW
6.847845096818872,AW
9.656328412080084,AW
-3.55378065642161,AW
-8.240598686733229,AW
9.331295648287776,AW
7.549174544592239,AW
8.00969861357434,AW
7.224883787757189,AW
-5.123903723962443,AW
-6.8343210890547095,AW
-1.3840561112201115,AW
-7.7843217663676025,AW
-12.035349488284584,AW
9.166969124626362,AW
1.9743479229833767,AW
6.13006485764531,AW
0.86414118461669,AW
-2.5097266992458938,AW
-5.145078157861664,AW
9.73875105579779,AW
7.060358374156861,AW
0.5317130610447709,AW
7.914338168132984,AW
-3.7246698488961085,AW
-10.157581677838591,AW
-6.392621762477921,AW
-11.472635230025634,AW
-9.426105422270508,AW
-2.4705478962451224,AW
-1.7177714095222072,AW
-5.130097807339569,AW
-8.426533871349546,AW
1.1121000180792446,AW
-6.960166644581672,AW
0.5943749341313493,AW
-1.5517374614569581,AW
4.4122111166158495,AW
1.4901206701350893,AW
-3.7650698025837612,AW
8.554361491655069,AW
8.565592261237517,AW
-2.2017939928553334,AW
0.7951711492421845,AW
6.961887653268664,AW
-1.486372894230636,AW
2.871927912527702,AW
6.310604863292147,AW
5.302106975249532,AW
5.114912356444476,AW
2.462368406223526,AW
2.6030488020388547,AW
11.292396053762323,AW
8.435163368461902,AW
2.3880890357628894,AW
6.162278517130491,AW
2.4248114258869204,AW
-8.750794929135084,AW
-1.4854352030560172,AW
9.403473716221434,AW
5.4489353930043025,AW
-1.369122393783039,AW
2.3727384649805345,AW
1.2385711742909136,AW
12.430980821046706,AW
13.240062305661315,AW
11.743412357963306,AW
7.1071864483030645,AW
6.288006264917717,AW
8.185409252060863,AW
17.24451520639751,AW
-5.291363768115897,AW
-7.878309192254029,AW
-24.71960188780782,AW
-35.16376723833267,AW
-27.10288143484355,AW
-26.121128953993193,AW
-14.893592500366225,AW
