1,-1.1253
2,-0.095277
3,-1.1125
4,1.3188
5,-0.88683
6,-0.53462
7,-0.61982
8,-0.71731
9,-0.46255
10,-0.93352
11,-0.66446
12,-0.61682
13,-0.54506
14,-0.11973
15,-0.97291
16,-1.1306
17,-1.0955
18,-0.74145
19,1.2102
20,1.156
21,0.91019
22,1.0912
23,-1.0052
24,-1.0717
25,-1.0195
26,-0.070138
27,0.382
28,-0.84925
29,0.3522
30,0.68651
31,-0.84383
32,0.75321
33,-0.022735
34,0.30488
35,0.050286
36,-1.0323
37,0.50646
38,-1.1384
39,0.62532
40,-0.81078
41,-1.0796
42,0.053875
43,-0.39597
44,-1.0486
45,1.2921
46,-1.0716
47,0.16658
48,-1.0189
49,0.63541
50,-1.1299
51,-0.019916
52,-1.114
53,-1.0161
54,-0.018691
55,-0.93607
56,-0.5317
57,-0.67043
58,-0.96547
59,-0.74413
60,-0.61498
61,0.17526
62,0.13171
63,-1.1033
64,-0.91735
65,0.60673
66,-0.68088
67,-0.50215
68,-0.43173
69,-0.2902
70,-1.1402
71,1.0688
72,-0.144
73,-1.0914
74,0.86597
75,-1.0251
76,-0.30706
77,-0.41233
78,0.18565
79,-0.8053
80,-1.0969
81,-0.0032226
82,0.069854
83,-0.70232
84,-0.93771
85,-1.1043
86,-0.054017
87,0.010554
88,-1.1126
89,-0.4571
90,0.82033
91,-0.52544
92,-1.1296
93,-1.0723
94,-0.85084
95,1.1773
96,-0.55983
97,-1.055
98,-0.94301
99,1.036
100,-0.40001
101,-1.1185
102,-0.81596
103,0.77341
104,-0.51099
105,-1.0723
106,0.68042
107,-0.63115
108,-1.0195
109,0.91544
110,-0.52067
111,-1.1393
112,-0.94469
113,-0.79354
114,0.00034446
115,0.80593
116,0.80427
117,1.1974
118,0.15614
119,-0.52549
120,-0.97565
121,-1.1318
122,-1.1078
123,-1.1395
124,-1.1394
125,-0.57938
126,0.78626
127,0.26375
128,-0.28539
129,0.031839
130,1.3242
131,0.040117
132,-0.76856
133,-1.1401
134,-0.95358
135,-0.33824
136,0.78998
137,0.71637
138,-0.17046
139,-0.11577
140,0.19231
141,0.02773
142,-0.49057
143,-1.0951
144,-0.88766
145,0.16942
146,0.72219
147,-0.53897
148,-1.0937
149,-0.94819
150,0.090262
151,0.70831
152,-0.77896
153,-1.1266
154,-1.1319
155,-0.99979
156,-0.95622
157,-0.89724
158,-0.5377
159,0.3344
160,0.95147
161,-0.30694
162,-1.1214
163,-0.76727
164,0.55383
165,0.53215
166,-0.63685
167,-1.1402
168,-0.99978
169,-1.0322
170,-1.044
171,-0.92935
172,-0.90271
173,-0.91174
174,-0.99654
175,-1.0911
176,-1.1118
177,-1.1294
